ID,Description,Entry_ID
mitjmdmanbindenStreit-1,  mit jmdm anbinden 〈Streit〉,4850-kot
aneinerSacheetwaussetzen-1, an einer Sache etw aussetzen,4850-kot
etwbemakeln-1, etw bemäkeln,4850-kot
ansetzen-1,   ansetzen,4850-kot
SeilFeldma-1,  Seil 〈Feldmaß〉,4850-kot
Verpflichtung-1,  Verpflichtung,4850-kot
Verpflichtung-2, Verpflichtung,4850-kot
Verpflichtung-3,  Verpflichtung,4855-kotveny
Obliegenheit-1, Obliegenheit,4850-kot
Seiler-1,  Seiler,4850-kot
Bindender-1,  Bindender,4850-kot
Schurz-1,  Schurz,4850-kot
Binchnur-1, Binchnur,4850-kot
Binde-1,  Binde,4850-kot
Binde-2,  Binde,6968-paszomany
Binde-3,  Binde,7083-perem
Stricken-1,  Stricken,4850-kot
Einband-1,  Einband,4850-kot
VerbandMilit-1,  Verband 〈Milit〉,4850-kot
Pflicht-1,  Pflicht,4850-kot
Pflicht-2, Pflicht,9076-tart
Pflicht-3,  Pflicht,9119-teher
Pflicht-4,  Pflicht,9263-tiszt
Buchband-1,  Buchband,4850-kot
biszumMittel-1,  bis zum Mittel,4850-kot
sichwidersetzen-1,  sich widersetzen,4851-kotekedik
sichwidersetzen-2, sich widersetzen,6696-opponal
sichwidersetzen-3, sich widersetzen,7119-peszterkedik
sichwidersetzen-4, sich widersetzen,7978-rug
sichwidersetzen-5, sich widersetzen,8537-szall
sichwidersetzen-6,  sich widersetzen,8622-szeg
sichwidersetzen-7,  sich widersetzen,9076-tart
sichwidersetzen-8,  sich widersetzen,9958-vitat
hartnackigsein-1, hartnäckig sein,4851-kotekedik
verbunden-1,verbunden,4852-koteles
verpflichtet-1, verpflichtet,4852-koteles
verpflichtend-1,  verpflichtend,4852-koteles
obliegend-1,  obliegend,4852-koteles
Lendenschurz-1,  Lendenschurz,4853-koteny
Strahne-1, Strähne,4854-kotet
BandeinesBuches-1,  Band eines Buches,4854-kotet
dasBand-1,  das Band,4854-kotet
BandAnat-1, Band 〈Anat〉,4854-kotet
EinbandeinesBuches-1,  Einband eines Buches,4854-kotet
EinbandeinesBuches-2,  Einband eines Buches,4855-kotveny
Geflecht-1, Geflecht,4855-kotveny
Geflecht-2,  Geflecht,8903-szoveg
Obligation-1,  Obligation,4855-kotveny
weinen-1,weinen,4856-kovekol
weinen-2,weinen,5189-kovakol
weinen-3,weinen,6518-nyivakol
weinen-4, weinen,7236-pisszeg
weinen-5,  weinen,7566-pusmog
weinen-6,  weinen,7817-ri
weinen-7, weinen,7836-rikacsol
weinen-8,weinen,8206-sir
feist-1, feist,4857-kover
feist-2, feist,9772-vastag
dickblattrig-1,  dickblättrig,4857-kover
sukkulent-1, sukkulent,4857-kover
fruchtbar-1,  fruchtbar,4857-kover
fettBoden-1, fett 〈Boden〉,4857-kover
fettBoden-2,  fett 〈Boden〉,10018-zahin
nahrhaftSpeise-1, nahrhaft 〈Speise〉,4857-kover
reichlichMahlzeit-1, reichlich 〈Mahlzeit〉,4857-kover
eintraglich-1,  einträglich,4857-kover
sichlohnend-1, sich lohnend,4857-kover
vollGegenstand-1, voll 〈Gegenstand〉,4857-kover
fettDruckschrift-1,  fett 〈Druckschrift〉,4857-kover
fettesOpfertier-1,  fettes Opfertier,4857-kover
reichlichesOpfergeschenk-1, reichliches Opfergeschenk,4857-kover
Fett-1,  Fett,4857-kover
Fett-2,  Fett,7028-pecsenye
Fett-3,Fett,9692-vaj
Fett-4,  Fett,9810-velo
Fett-5,  Fett,10146-zsir
Schmalz-1, Schmalz,4857-kover
fettmachen-1,  fett machen,4857-kover
alsdicksehenlassen-1,  als dick sehen lassen,4857-kover
leichtabkochen-1,leicht abkochen,4858-koveszt
bruhen-1, brühen,4858-koveszt
bruhen-2,  brühen,6581-ont
garenFleisch-1,  garen 〈Fleisch〉,4858-koveszt
Abgesandter-1,Abgesandter,4859-kovet
Sendbote-1, Sendbote,4859-kovet
Gesandter-1,  Gesandter,4859-kovet
Gesandter-2, Gesandter,5528-legatus
Gesandter-3,Gesandter,6084-misszionarius
Botschafter-1, Botschafter,4859-kovet
Abgeordneter-1,  Abgeordneter,4859-kovet
Sendung-1,  Sendung,4859-kovet
Auftrag-1, Auftrag,4859-kovet
Auftrag-2,Auftrag,4993-komisszio
Auftrag-3, Auftrag,5913-mandatum
Auftrag-4,  Auftrag,8519-szakma
Mission-1, Mission,4859-kovet
Botschaft-1, Botschaft,4859-kovet
Botschaft-2, Botschaft,4859-kovet
Abordnung-1,  Abordnung,4859-kovet
Gesandtschaft-1,  Gesandtschaft,4859-kovet
nachmachen-1,  nachmachen,4860-kovet
folgeninderZeit-1,  folgen 〈in der Zeit〉,4860-kovet
versohnen-1,  versöhnen,4860-kovet
betreibenGewerbe-1, betreiben 〈Gewerbe〉,4860-kovet
folgend-1,  folgend,4860-kovet
befolgenswerf-1,  befolgenswerf,4860-kovet
Befolgung-1,  Befolgung,4860-kovet
Folgen-1, Folgen,4860-kovet
fordernd-1,  fordernd,4860-kovet
alsFolgenachsichziehen-1,  als Folge nach sich ziehen,4860-kovet
alsFolgenachsichziehen-2,  〈als Folge〉 nach sich ziehen,9938-visel
alsFolgenachsichziehen-3,  als Folge nach sich ziehen,9986-von
folgern-1,  folgern,4860-kovet
folgern-2,  folgern,4982-kombinal
folgern-3,  folgern,6675-olvas
imProzewegefordern-1,  im Prozeßwege fordern,4861-kovetel
erwarten-1,  erwarten,4861-kovetel
erwarten-2, erwarten,9746-var
beanspruchen-1, beanspruchen,4861-kovetel
beanspruchen-2,  beanspruchen,7687-reflektal
beanspruchen-3,   beanspruchen,7726-rekviral
beanspruchen-4,  beanspruchen,9076-tart
Auenstandehaben-1,  Außenstände haben,4861-kovetel
vonjmdmuberetwRechenschaftfordern-1,  von jmdm über etw Rechenschaft fordern,4861-kovetel
Zeitraum-1,  Zeitraum,4862-koz
Verhaltniszujmdmhaben-1, Verhältnis zu jmdm  〈haben〉,4862-koz
Gachen-1,  Gäßchen,4862-koz
Gachen-2,  Gäßchen,9024-tanorok
gemeinerSoldat-1,  gemeiner Soldat,4862-koz
gemeinerSoldat-2,  gemeiner Soldat,5532-legeny
gemeinschaftlich-1,  gemeinschaftlich,4862-koz
inderMittebefindlich-1,  in der Mitte befindlich,4862-koz
inderMittebefindlich-2, in der Mitte befindlich,4866-kozep
gewohnlich-1,  gewöhnlich,4862-koz
gewohnlich-2,  gewöhnlich,4872-kozonseg
gewohnlich-3,  gewöhnlich,6919-paraszt
ordinar-1,  ordinär,4862-koz
ordinar-2, ordinär,5300-kulinaris
ordinar-3,ordinär,9619-utszeli
leichgultigsittlich-1,  leichgültig 〈sittlich〉,4862-koz
unterihnen-1,  unter ihnen,4862-koz
inderMitte-1,  in der Mitte,4863-kozben
inderMitte-2,  in der Mitte,4867-kozepett
mittlerweile-1,  mittlerweile,4863-kozben
furjmdn-1,  für jmdn,4863-kozben
furjmdn-2,  für jmdn,6416-nezve
furjmdn-3,für jmdn,8554-szamara
imInteressejmsichverwenden-1, im Interesse jm 〈sich verwenden〉,4863-kozben
dazwischen-1,  dazwischen,4863-kozben
inmitten-1, inmitten,4863-kozben
Medium-1,Medium,4864-kozeg
Hilfsmittel-1,  Hilfsmittel,4864-kozeg
Hilfsmittel-2, Hilfsmittel,8020-seged
Organ-1,  Organ,4864-kozeg
Organ-2, Organ,4864-kozeg
Organ-3,  Organ,8743-szerv
Apparat-1, Apparat,4864-kozeg
Apparat-2,  Apparat,8723-szerdek
Amtsperson-1,  Amtsperson,4864-kozeg
nahe-1,nahe,4865-kozel
nahe-2,  nahe,7895-rokon
indieNahekommen-1,  in die Nähe 〈kommen〉,4865-kozel
naheeinemZeitpunkt-1,  nahe 〈einem Zeitpunkt〉,4865-kozel
annahernd-1,  annähernd,4865-kozel
annahernd-2,  annähernd,9726-valtn
annahernd-3, annähernd,9862-vet
beinahe-1, beinahe,4865-kozel
beinahe-2,  beinahe,5792-majdan
beinahe-3,beinahe,5793-majdnem
beinahe-4,  beinahe,6217-monnal
beinahe-5, beinahe,8796-szinten
beiweitemnicht-1,  bei weitem 〈nicht〉,4865-kozel
beiweitemnicht-2,bei weitem nicht,5105-korantsem
Verwandte-1,  Verwandte,4865-kozel
Verwandte-2,  Verwandte,4865-kozel
Verwandte-3,  Verwandte,7895-rokon
Verwandte-4,  Verwandte,7895-rokon
Nahe-1,  Nähe,4865-kozel
Nahe-2,  Nähe,4865-kozel
Nahe-3,  Nähe,6665-oldal
nahebefindlich-1,  nahe befindlich,4865-kozel
nahebefindlich-2,  nahe befindlich,4865-kozel
nahebefindlich-3,  nahe befindlich,7895-rokon
sichnahern-1,  sich nähern,4865-kozel
mittlerer-1,mittlerer,4866-kozep
mittelGestalt-1,  mittel 〈Gestalt,4866-kozep
Groe-1, Größe〉,4866-kozep
Groe-2,  Größe,6346-nagy
Groe-3, Größe,9179-terebely
mittelmaig-1,  mittelmäßig,4866-kozep
mittelmaig-2,  mittelmäßig,4866-kozep
mittelmaig-3, mittelmäßig,8730-szereny
desinteressiert-1,  desinteressiert,4866-kozep
indifferent-1, indifferent,4866-kozep
indifferent-2,  indifferent,4873-kozony
Mittelmaigkeit-1,  Mittelmäßigkeit,4866-kozep
mittlereMoglichkeit-1,  mittlere Möglichkeit,4866-kozep
Mittelweg-1, Mittelweg,4866-kozep
Mittelweg-2,  Mittelweg,5972-medium
ParteiderMitte-1,  Partei der Mitte,4866-kozep
Durchschnittsmensch-1,  Durchschnittsmensch,4866-kozep
mittelmaigeMenge-1, mittelmäßige Menge,4866-kozep
inmittenvon-1,inmitten von,4867-kozepett
untermitDat-1, unter 〈mit Dat〉,4867-kozepett
untermitDat-2,unter 〈mit Dat〉,4875-kozott
zwischen-1,  zwischen,4867-kozepett
indieMittevon-1, in die Mitte von,4867-kozepett
imLaufe-1, im Laufe ...,4867-kozepett
inderMittevon-1,  in der Mitte von,4867-kozepett
unteruns-1,  unter uns,4867-kozepett
ihnen-1, ihnen,4867-kozepett
ihnen-2, ihnen,4875-kozott
ihnen-3, ihnen,4875-kozott
mitjmdminVerbindungstehen-1,mit jmdm in Verbindung stehen,4868-kozlekedik
verkehren-1,  verkehren,4868-kozlekedik
kommunizieren-1,  kommunizieren,4868-kozlekedik
Verkehr-1,  Verkehr,4868-kozlekedik
Zwischenraummachen-1,Zwischenraum machen,4869-kozol
indieMittenehmen-1, in die Mitte nehmen,4869-kozol
indieMittenehmen-2,  in die Mitte 〈nehmen〉,4877-kozre
zurVerfugungstellen-1,  zur Verfügung stellen,4869-kozol
verteilen-1, verteilen,4869-kozol
gemeinmachen-1, gemein machen,4869-kozol
kundgeben-1, kundgeben,4869-kozol
untermischen-1,  untermischen,4869-kozol
vermitteln-1, vermitteln,4869-kozol
vermitteln-2,  vermitteln,4881-kozvetit
Mitteilung-1,  Mitteilung,4869-kozol
Mitteilung-2,  Mitteilung,4874-kozos
Mittelsperson-1,  Mittelsperson,4869-kozol
Mitteilungsblatt-1,  Mitteilungsblatt,4869-kozol
gleichgultigesDing-1,gleichgültiges Ding,4870-kozomb
Gleichgultigkeit-1,  Gleichgültigkeit,4870-kozomb
Gleichgultigkeit-2,  Gleichgültigkeit,4873-kozony
indifferentMeinung-1,  indifferent 〈Meinung,4871-kozombos
Urteil-1, Urteil〉,4871-kozombos
Urteil-2,Urteil,6734-ortaly
Urteil-3,Urteil,8700-szentencia
neutralChem-1,  neutral 〈Chem〉,4871-kozombos
interesselos-1,  interesselos,4871-kozombos
Allgemeinheit-1,Allgemeinheit,4872-kozonseg
gewohnlichesDing-1, gewöhnliches Ding,4872-kozonseg
Republik-1,  Republik,4872-kozonseg
Republik-2,  Republik,7765-respublika
Publikum-1,  Publikum,4872-kozonseg
Publikum-2, Publikum,4873-kozony
imallgemeinen-1,  im allgemeinen,4872-kozonseg
Universalitat-1,  Universalität,4873-kozony
Allheit-1, Allheit,4873-kozony
einerSacheteilhaftig-1,  einer Sache teilhaftig,4874-kozos
gemeinsamgebraucht-1,  gemeinsam gebraucht,4874-kozos
gegenseitig-1,  gegenseitig,4874-kozos
gegenseitig-2,  gegenseitig,5210-kolcson
gegenseitig-3,  gegenseitig,5210-kolcson
gegenseitig-4,gegenseitig,9948-viszon
gegenseitig-5,  gegenseitig,9948-viszon
gegenseitig-6,gegenseitig,9949-viszont
gegenseitig-7,  gegenseitig,9949-viszont
gegenseitig-8,  gegenseitig,9951-viszontagsag
Pachter-1,  Pächter,4874-kozos
Pachter-2,  Pächter,9917-vinceller
Gemeingut-1,  Gemeingut,4874-kozos
Gemeinbesitz-1, Gemeinbesitz,4874-kozos
mitjmdmverkehren-1,  mit jmdm verkehren,4874-kozos
gemeinsammn-1,  gemeinsam 〈mn〉,4874-kozos
zwischenmitAkk-1,  zwischen 〈mit Akk〉,4875-kozott
zwischenmitDat-1,  zwischen 〈mit Dat〉,4875-kozott
zwischenuns-1,  zwischen uns,4875-kozott
vonuns-1,  von uns,4875-kozott
mittlereStelleeinesGebiets-1, mittlere Stelle eines Gebiets,4876-kozpont
Zentralstelle-1, Zentralstelle,4876-kozpont
furdieGemeinschaft-1,für die Gemeinschaft,4877-kozre
andieOffentlichkeit-1, an die Öffentlichkeit,4877-kozre
gemeinde-1,  gemeinde,4878-kozseg
FlacheGeom-1,Fläche 〈Geom〉,4879-kozulet
FlacheGeom-2,  Fläche 〈Geom〉,5471-lap
Gemeinwesen-1,  Gemeinwesen,4879-kozulet
offentlicheKorperschaft-1, öffentliche Körperschaft,4879-kozulet
allernachst-1,  allernächst,4880-kozvetetlen
ubermitteln-1,übermitteln,4881-kozvetit
sichinsMittellegen-1,  sich ins Mittel legen,4881-kozvetit
ubertragenRundfunk-1,  übertragen 〈Rundfunk,4881-kozvetit
Zerwurfnis-1,Zerwürfnis,4883-krach
wirtschaftlicherZusammenbruch-1,  wirtschaftlicher Zusammenbruch,4883-krach
unerwartetesUngluck-1,  unerwartetes Unglück,4883-krach
KreuzeralsScheidemunze-1,Kreuzer 〈als Scheidemünze〉,4884-krajcar
eineganzgeringeMengeGeld-1,  eine ganz geringe Menge Geld,4884-krajcar
Kreuzer-1,  Kreuzer,4884-krajcar
knauserig-1,  knauserig,4884-krajcar
knauserig-2, knauserig,8235-skot
knauserig-3,knauserig,8259-smucig
knauserig-4,  knauserig,8264-snassz
knauserig-5,  knauserig,8278-soher
knauserig-6,knauserig,8941-szukmarku
knausern-1,  knausern,4884-krajcar
knausern-2, knausern,10169-zsugorog
ArtVogt-1,Art Vogt,4885-krajnik
AmtspersonimProzerecht-1, Amtsperson im Prozeßrecht,4885-krajnik
imFinanzwesenalsBetreiberurbarialerAbgaben-1, im Finanzwesen als Betreiber urbarialer Abgaben,4885-krajnik
Gutsverwalterusw-1, Gutsverwalter usw,4885-krajnik
Kramer-1,Krämer,4886-krajzler
Kramer-2,Krämer,5270-kufar
Kramer-3,  Krämer,8604-szatocs
Kramer-4,  Krämer,10136-zsido
Stopfhacke-1,  Stopfhacke,4888-krampacs
KramphauederBahnarbeiter-1, Kramphaue der Bahnarbeiter,4888-krampacs
BegleiterdesheiligenNikolausinGestalteinesschwarzenTeufelsmitRuteinderPhantasiederKinder-1,Begleiter des heiligen Nikolaus in Gestalt eines schwarzen Teufels mit Rute 〈in der Phantasie der Kinder〉,4889-krampusz
schreckerregender-1,  schreckerregender,4889-krampusz
halicherMensch-1, häßlicher Mensch,4889-krampusz
trichterformigesliturgischesMischgefafurWein-1,trichterförmiges liturgisches Mischgefäß 〈für Wein,4892-krater
Olusw-1, Öl usw〉,4892-krater
trichterformigeOffnungeinesVulkans-1,  trichterförmige Öffnung eines Vulkans,4892-krater
kleinerAufruhr-1,kleiner Aufruhr,4893-kravall
auserwahlen-1,auserwählen,4895-kreal
auserwahlen-2,  auserwählen,9711-valaszt
ernennen-1, ernennen,4895-kreal
schaffen-1,  schaffen,4895-kreal
schaffen-2,  schaffen,4931-kohol
schaffen-3,schaffen,8732-szerez
schaffen-4,schaffen,9400-torlejt
schopfen-1, schöpfen,4895-kreal
schopfen-2,schöpfen,6126-mer
darstellenBuhnenrolle-1,  darstellen〈Bühnenrolle〉,4895-kreal
SchranktischfurTafelgerat-1,Schranktisch für Tafelgerät,4896-kredenc
Raumlichkeit-1,  Räumlich keit,4896-kredenc
Raumlichkeit-2, Räumlichkeit,5679-lokal
woSpeisenundGetrankebeimGastgebenangerichtetwordensind-1, wo Speisen und Getränke beim Gastgeben angerichtet worden sind,4896-kredenc
Anrichtetisch-1,  Anrichtetisch,4896-kredenc
Beglaubigungsschreiben-1,Beglaubigungsschreiben,4897-kredencia
Beglaubigungsschreiben-2,  Beglaubigungsschreiben,6993-patens
Bevollmachtigung-1, Bevollmächtigung,4897-kredencia
VorkostenaufUnschadlichkeit-1,  Vorkosten auf Unschädlichkeit,4897-kredencia
AnrichteSchrankodTisch-1,  Anrichte 〈Schrank od Tisch〉,4897-kredencia
Elite-1,Elite,4898-krem
CremealsSuspeise-1,  Creme 〈als Süßspeise〉,4898-krem
Cremefarbe-1,  Cremefarbe,4898-krem
zurElitegehorend-1,  zur Elite gehörend,4898-krem
mitCremegefulltGeback-1,  mit Creme gefüllt 〈Gebäck〉,4898-krem
Cremeschnittchen-1,  Cremeschnittchen,4898-krem
Krematorium-1,Krematorium,4899-krematorium
Kreole-1,Kreole,4900-kreol
kreolisch-1,  kreolisch,4900-kreol
kreolbraun-1,  kreolbraun,4900-kreol
CrepedeChine-1,Crépe de Chine,4901-krepdesin
Kobalt-1,Kobalt,4902-kobalt
Wagenplane-1,  Wagenplane,4904-kobor
Backrohre-1,  Backröhre,4904-kobor
Backrohre-2,Backröhre,7815-rezso
rauben-1,rauben,4905-koborol
rauben-2, rauben,4906-koboz
rauben-3,rauben,7612-ragad
rauben-4, rauben,10013-zabral
beschlagnahmenjmdmetwwegnehmen-1,  beschlagnahmen: jmdm etw wegnehmen,4906-koboz
konfiszierenZeitungsausgaben-1,  konfiszieren 〈Zeitungsausgaben,4906-koboz
ArtLaute-1,Art Laute,4907-koboz
alsSinnbildderDichtung-1,  〈als Sinnbild der Dichtung〉,4907-koboz
Kobra-1,Kobra ,4908-kobra
zerzaustesHaar-1,  zerzaustes Haar,4909-koc
zottigeBehaarung-1, zottige Behaarung,4909-koc
zottigeBehaarung-2,  zottige Behaarung,5691-lomp
fadenformigeGriffel-1,  fadenförmige Griffel,4909-koc
dieanderSpitzedesMaiskolbensausdenHullblatternhervortreten-1, die an der Spitze des Maiskolbens aus den Hüllblättern hervortreten,4909-koc
Mutterschwein-1,Mutterschwein,4910-koca
unehelichesKind-1,  uneheliches Kind,4910-koca
unehelichesKind-2,  uneheliches Kind,5214-kolonc
unehelichesKind-3,uneheliches Kind,10011-zabigyerek
mutterlosesjungesTier-1,  mutterloses junges Tier,4910-koca
weiblichSchwein-1,  weiblich 〈Schwein〉,4910-koca
verwaist-1,  verwaist,4910-koca
verwaist-2, verwaist,6619-ozvegy
mutterlos-1, mutterlos,4910-koca
unehelichKind-1,  unehelich 〈Kind〉,4910-koca
unehelichKind-2,  unehelich 〈Kind〉,9984-volonter
Sonntagsjager-1,Sonntagsjäger,4911-kocavadasz
Krambude-1,Krambude,4912-koceraj
Ramschladen-1, Ramschladen,4912-koceraj
Rohling-1,  Rohling,4913-kocipor
WurfelzumGlucksspiel-1,Würfel zum Glücksspiel,4914-kocka
Wurfelspiel-1,  Würfelspiel,4914-kocka
Kubus-1,  Kubus,4914-kocka
QuadratodahnlViereck-1,  Quadrat od ähnl Viereck,4914-kocka
Wurfler-1,  Würfler,4914-kocka
gewurfelt-1,  gewürfelt,4914-kocka
kariert-1, kariert,4914-kocka
knobeln-1,  knobeln,4914-kocka
wurfeln-1, würfeln,4914-kocka
riskieren-1,  riskieren,4914-kocka
riskieren-2,riskieren,7774-reszkiroz
drittePotenz-1,  dritte Potenz,4914-kocka
drittePotenz-2,dritte Potenz,5262-kubik
Risiko-1,  Risiko,4914-kocka
Risiko-2,Risiko,7868-riziko
mitdenZahnenklappern-1,mit den Zähnen klappern,4915-kocog
schwerfalliggehen-1,  schwerfällig gehen,4915-kocog
traben-1, traben,4915-kocog
traben-2,traben,9441-trappol
Silberreiher-1,Silberreiher,4916-kocsag
Reiherbusch-1,  Reiherbusch,4916-kocsag
zunichtsbrauchbarePerson-1,zu nichts brauchbare Person,4917-kocsany
mSache-1,m Sache,4917-kocsany
abgekornterMaiskolben-1,  abgekörnter Maiskolben,4917-kocsany
abgekornterMaiskolben-2,  abgekörnter Maiskolben,9348-torzsa
abgekornterMaiskolben-3, abgekörnter Maiskolben,9522-tusa
abgekornterMaiskolben-4,  abgekörnter Maiskolben,9524-tusko
FruchtodBlattstiel-1, Frucht- od Blattstiel,4917-kocsany
Grohirnstiel-1,  Großhirnstiel,4917-kocsany
Gehirnschenkel-1, Gehirnschenkel,4917-kocsany
StutzwurzeldesMaises-1,  Stützwurzel des Maises,4917-kocsany
Maisstengel-1,  Maisstengel,4917-kocsany
Maisstengel-2,Maisstengel,6844-panusa
Kutsche-1,Kutsche,4918-kocsi
Kutsche-2, Kutsche,4976-kolya
Karren-1,  Karren,4918-kocsi
Karren-2,Karren,5114-korde
Karren-3, Karren,5548-lektika
Karren-4, Karren,9000-taliga
Schienenfahrzeug-1,  Schienenfahrzeug,4918-kocsi
WagenMaschinenteil-1, Wagen 〈Maschinenteil〉,4918-kocsi
KutscheausdemDorfKocs-1,  Kutsche aus dem Dorf Kocs,4918-kocsi
Schenkwirt-1,  Schenkwirt,4919-kocsma
Schenkwirt-2, Schenkwirt,4920-kocsmaros
Schenkwirt-3,  Schenkwirt,5012-komplar
Gastwirt-1,Gastwirt,4920-kocsmaros
Gastwirt-2, Gastwirt,8088-safar
Sultze-1,Sültze,4921-kocsonya
Gallert-1,  Gallert,4921-kocsonya
HaarstrangBot-1,Haarstrang 〈Bot〉 ,4923-kocsord
gacksenHuhn-1, gacksen 〈Huhn〉,4924-kodacsol
schwatzenElster-1, schwatzen 〈Elster〉,4924-kodacsol
alteshandgeschriebenesBuch-1,  altes handgeschriebenes Buch,4925-kodex
alteFrau-1,alte Frau,4927-kofa
alteFrau-2, alte Frau,5900-mama
alteFrau-3, alte Frau,6319-muter
alteFrau-4,  alte Frau,6406-neni
Hokerin-1, Hökerin,4927-kofa
Hokerin-2, Hökerin,8341-spine
geschwatzigesWeibodMadchen-1,  geschwätziges Weib od Mädchen,4927-kofa
Reisekiste-1,Reisekiste,4928-koffer
Soldatenkiste-1,  Soldatenkiste,4928-koffer
pampigerBrei-1,pampiger Brei,4929-kofic
Schmarren-1,  Schmarren,4929-kofic
Schmarren-2, Schmarren,7061-penesz
Sauerteig-1,  Sauerteig,4929-kofic
Sauerteig-2,Sauerteig,5192-kovasz
Sauerteig-3,  Sauerteig,8475-sutnivalo
Sauerteig-4,Sauerteig,9214-teszta
Hochofen-1,Hochofen,4930-koh
Feuerstatte-1,  Feuerstätte,4930-koh
Feuerstatte-2,Feuerstätte,5264-kucko
Schmiedefeuer-1,  Schmiedefeuer,4930-koh
Hochofner-1,  Hochöfner,4930-koh
Metallurg-1, Metallurg,4930-koh
verhutten-1,verhütten,4931-kohol
mitSpitzfindigkeitersinnen-1,  mit Spitzfindigkeit ersinnen,4931-kohol
Verleumdungenersinnen-1,  Verleumdungen ersinnen,4931-kohol
stinkendschwelen-1,stinkend schwelen,4932-kojtol
Weinkranke-1,Weinkranke,4933-koka
HaarknoteninderKinderspr-1, Haarknoten 〈in der Kinderspr〉,4933-koka
abgebrochenerKirschbaumzweigmitKirschenzumverschenken-1,  abgebrochener Kirschbaumzweig mit Kirschen zum verschenken,4933-koka
Kokain-1,Kokain,4935-kokain
Teufelskerl-1,  Teufelskerl,4936-kokany
Morkerl-1, Morkerl,4936-kokany
Kokarde-1,Kokarde,4937-kokarda
Kokette-1,Kokette,4938-kokett
Kokille-1,Kokille,4939-kokilla
Taschenspieler-1, Taschenspieler,4940-kokler
Blender-1,  Blender,4940-kokler
geweihteOsterspeise-1,geweihte Osterspeise,4942-kokonya
Kokotte-1,Kokotte,4943-kokott
Koks-1,Koks,4944-koksz
Cocktail-1,Cocktail,4945-koktel
Cocktailparty-1,  Cocktailparty,4945-koktel
Kokosnu-1,Kokosnuß,4946-kokusz
Kokospalme-1,  Kokospalme,4946-kokusz
Verstankasten-1,  Verstankasten,4946-kokusz
ErfrischungsgetrankmitdemzweitenGliedcolainderBenennung-1,Erfrischungsgetränk mit dem zweiten Glied -cola in der Benennung,4947-kola
Fleischwurst-1,Fleischwurst,4948-kolbasz
LeberodLungenwurst-1, Leber- od Lungenwurst,4948-kolbasz
Strieme-1,  Strieme,4948-kolbasz
Schwiele-1, Schwiele,4948-kolbasz
GrundlingGrimpe-1,Gründling. Grimpe,4949-kolc
Barsch-1,  Barsch,4949-kolc
Barsch-2,Barsch,8460-suger
Betteln-1,  Betteln,4950-koldul
Bettelmonch-1,  Bettelmönch,4950-koldul
EinsegnungderHauserundSammlungfreiwilligerGabenamDreikonigstag-1,Einsegnung der Häuser und Sammlung freiwilliger Gaben am Dreikönigstag,4951-koleda
freiwilligeGabensammelnhauptsamDreikonigstag-1,  freiwillige Gaben sammeln 〈haupts am Dreikönigstag〉,4951-koleda
GalleSekret-1,Galle 〈Sekret〉,4952-kolera
Gallenbrechruhr-1,  Gallenbrechruhr,4952-kolera
cholerischesTemperament-1,  cholerisches Temperament,4952-kolera
Sarkasmus-1, Sarkasmus,4952-kolera
CholeraInfektionskrankheit-1,  Cholera 〈Infektionskrankheit〉,4952-kolera
zwei-1,zwei-,4953-kolesza
zwei-2,zwei-,9000-taliga
evtlvierradrigerKarren-1, evtl vierrädriger Karren,4953-kolesza
OchsenwagenmithohenSeitenwanden-1,  Ochsenwagen mit hohen Seitenwänden,4953-kolesza
Kolchos-1,Kolchos,4954-kolhoz
Kolibri-1,Kolibri,4955-kolibri
Kolik-1,Kolik,4956-kolika
WeihnachtsliedersingendvonHauszuHausgehen-1,Weihnachts-lieder singend von Haus zu Haus gehen,4957-kolindal
umherstreifen-1, umherstreifen,4957-kolindal
unschonsingen-1,  unschön singen,4957-kolindal
