ID,Language_ID,Headword,Part_Of_Speech,Year,Etymology,Loan
6233-mor,Hungarian,mór² ×,,1628.0,internal,true
6234-moral,Hungarian,mórál ×,,1552.0,,true
6235-moralis,Hungarian,morális,,1620.0,,true
6236-morc,Hungarian,morc,,1773.0,backformation,true
6237-mord,Hungarian,mord,,1495.0,backformation,true
6238-mordaly,Hungarian,mordály ∆,,1165.0,loan,true
6239-mordvin,Hungarian,mordvin,,1783.0,international word,true
6240-more,Hungarian,more ∆,,1443.0,Romanian,true
6241-mores,Hungarian,móres ∆,,1591.0,Latin,true
6242-morfium,Hungarian,morfium,,1854.0,,true
6243-morfondiroz,Hungarian,morfondíroz,,1832.0,German,true
6244-morit,Hungarian,morit †,,1348.0,loan,true
6245-morkolab,Hungarian,morkoláb¹ †,,1494.0,Wanderwort,true
6246-morkolab,Hungarian,morkoláb² ×,,1759.0,loan,true
6247-mormol,Hungarian,mormol,,1772.0,,true
6248-mormota,Hungarian,mormota,,1793.0,loan,true
6249-morog,Hungarian,morog,,1290.0,,true
6250-mordul,Hungarian,mordul,,1550.0,,true
6251-morotva,Hungarian,morotva,,1113.0,Slavic,true
6252-morva,Hungarian,morva,,1575.0,,true
6253-morvany,Hungarian,morvány ×,,1395.0,Slovakian,true
6254-morzsa,Hungarian,morzsa,,1327.0,,true
6255-mos,Hungarian,mos,,1214.0,Proto-Uralic,true
6256-moslek,Hungarian,moslék,,1510.0,derived word,true
6257-mosolyog,Hungarian,mosolyog,,1416.0,,true
6258-mosomedve,Hungarian,mosómedve,,1823.0,German,true
6259-most,Hungarian,most,,1416.0,,true
6260-mostoha,Hungarian,mostoha,,1395.0,Bulgarian,true
6261-moszat,Hungarian,moszat,,1818.0,paronymy,true
6262-moszerol,Hungarian,mószerol,,1901.0,German,true
6263-moszkito,Hungarian,moszkitó,,1801.0,international word,true
6264-moszt,Hungarian,moszt ×,,1416.0,Wanderwort,true
6265-motel,Hungarian,motel,,1958.0,international word,true
6266-motivum,Hungarian,motívum,,1583.0,,true
6267-motolla,Hungarian,motolla,,1405.0,Slavic,true
6268-motor,Hungarian,motor,,1857.0,international word,true
6269-motoszkal,Hungarian,motoszkál,,1847.0,derived word,true
6270-motoz,Hungarian,motoz,,1585.0,derived word,true
6271-motto,Hungarian,mottó,,1791.0,international word,true
6272-motyo,Hungarian,motyó,,1787.0,derived word,true
6273-motyog,Hungarian,motyog,,1786.0,,true
6274-mozaik,Hungarian,mozaik,,1791.0,international word,true
6275-mozdony,Hungarian,mozdony,,1840.0,internal,true
6276-mozi,Hungarian,mozi,,1907.0,internal,true
6277-mozog,Hungarian,mozog,,1416.0,,true
6278-mozzanat,Hungarian,mozzanat,,1830.0,Latin,true
6279-mozsar,Hungarian,mozsár,,1405.0,loan,true
6280-mog,Hungarian,mög ×,,1208.0,,true
6281-mogott,Hungarian,mögött,,1372.0,,true
6282-mucsai,Hungarian,mucsai,,1924.0,internal,true
6283-muff,Hungarian,muff ∆,,1851.0,German,true
6284-mufti,Hungarian,mufti ∆,,1620.0,Ottoman-Turkic,true
6285-mufurc,Hungarian,mufurc,,1900.0,derived word,true
6286-muhar,Hungarian,muhar,,1230.0,Slavic,true
6287-muki,Hungarian,muki ∆,,1927.0,,true
6288-mukkan,Hungarian,mukkan,,1780.0,,true
6289-mulat,Hungarian,mulat,,1212.0,derived word,true
6290-mulatt,Hungarian,mulatt,,1795.0,international word,true
6291-mulik,Hungarian,múlik,,1372.0,Proto-Finno-Ugric,true
6292-mulvan,Hungarian,múlván ∆,,1525.0,,true
6293-mulya,Hungarian,mulya,,1171.0,Wanderwort,true
6294-mumia,Hungarian,múmia,,1577.0,Latin,true
6295-mumpsz,Hungarian,mumpsz,,1883.0,German,true
6296-mumus,Hungarian,mumus,,1796.0,derived word,true
6297-munder,Hungarian,mundér ∆,,1703.0,,true
6298-municio,Hungarian,muníció ∆,,1558.0,Latin,true
6299-munka,Hungarian,munka,,1138.0,Slavic,true
6300-murcos,Hungarian,murcos ×,,1560.0,,true
6301-muri,Hungarian,muri ∆,,1862.0,German,true
6302-murok,Hungarian,murok,,1516.0,Slavic,true
6303-murva,Hungarian,murva,,1332.0,Slavic,true
6304-muska,Hungarian,muska,,1487.0,Slovakian,true
6305-muskater,Hungarian,muskatér ∆,,1605.0,,true
6306-muskatli,Hungarian,muskátli,,1858.0,German,true
6307-muskotaly,Hungarian,muskotály,,1540.0,loan,true
6308-muslica,Hungarian,muslica,,1395.0,Slavic,true
6309-must,Hungarian,must,,1395.0,Wanderwort,true
6310-mustar,Hungarian,mustár,,1416.0,Wanderwort,true
6311-mustra,Hungarian,mustra,,1553.0,loan,true
6312-muszaj,Hungarian,muszáj,,1805.0,German,true
6313-muszka,Hungarian,muszka,,1538.0,,true
6314-muszlin,Hungarian,muszlin,,1749.0,Wanderwort,true
6315-muszol,Hungarian,muszol ×,,1617.0,German,true
6316-muszuj,Hungarian,muszuj ×,,1691.0,Ottoman-Turkic,true
6317-mut,Hungarian,mut †,,1218.0,,true
6318-mutal,Hungarian,mutál,,1416.0,Latin,true
6319-muter,Hungarian,muter,,1840.0,German,true
6320-mutyi,Hungarian,mutyi ∆,,1838.0,uncertain,true
6321-muzeum,Hungarian,múzeum,,1634.0,,true
6322-muzulman,Hungarian,muzulmán,,1573.0,,true
6323-muzsa,Hungarian,múzsa,,1585.0,Latin,true
6324-muzsdaly,Hungarian,muzsdaly ×,,1317.0,unknown,true
6325-muzsik,Hungarian,muzsik ∆,,1854.0,Russian,true
6326-muzsika,Hungarian,muzsika,,1549.0,,true
6327-mu,Hungarian,mű,,1181.0,Proto-Uralic,true
6328-mut,Hungarian,műt,,1833.0,internal,true
6329-mutyurke,Hungarian,mütyürke,,1953.0,internal,true
6330-muvesz,Hungarian,művész,,1787.0,internal,true
6331-nablom,Hungarian,nablom †,,1548.0,Latin,true
6332-nabob,Hungarian,nábob ∆,,1794.0,international word,true
6333-naci,Hungarian,náci,,1936.0,,true
6334-nacio,Hungarian,náció,,1552.0,Latin,true
6335-nacionalista,Hungarian,nacionalista,,1802.0,,true
6336-nacionalizmus,Hungarian,nacionalizmus,,1809.0,international word,true
6337-nad,Hungarian,nád,,1121.0,uncertain,true
6338-nadaly,Hungarian,nadály ×,,1214.0,unknown,true
6339-nadmez,Hungarian,nádméz ∆,,1493.0,compound,true
6340-nadol,Hungarian,nádol ×,,1558.0,Croatian or Serbian,true
6341-nador,Hungarian,nádor,,1784.0,internal,true
6342-nadra,Hungarian,nádra ×,,1469.0,Slavic,true
6343-nadrag,Hungarian,nadrág,,1380.0,Slavic,true
6344-nadragulya,Hungarian,nadragulya,,1490.0,Wanderwort,true
6345-nafta,Hungarian,nafta ∆,,1757.0,,true
6346-nagy,Hungarian,nagy,,1055.0,uncertain,true
6347-nahat,Hungarian,nahát,,1659.0,compound,true
6348-naiv,Hungarian,naiv,,1790.0,,true
6349-nala,Hungarian,nála,,1372.0,lexicalized inflected word-form,true
6350-nam,Hungarian,nám †,,1488.0,uncertain,true
6351-nana,Hungarian,naná,,1917.0,compound,true
6352-nandor,Hungarian,nándor †,,1086.0,uncertain,true
6353-nap,Hungarian,nap¹,,1372.0,unknown,true
6354-nap,Hungarian,nap² ×,,1395.0,,true
6355-naplopo,Hungarian,naplopó,,1804.0,German,true
6356-napraforgo,Hungarian,napraforgó,,1787.0,lexicalized internal development,true
6357-narancs,Hungarian,narancs,,1481.0,,true
6358-narcisz,Hungarian,nárcisz,,1577.0,Latin,true
6359-nasfa,Hungarian,násfa †,,1235.0,Croatian or Serbian,true
6360-naspal,Hungarian,náspál ∆,,1800.0,,true
6361-naspolya,Hungarian,naspolya,,1395.0,Wanderwort,true
6362-nasz,Hungarian,nász,,1395.0,unknown,true
6363-naszad,Hungarian,naszád,,1479.0,Slavic,true
6364-nasznagy,Hungarian,násznagy,,1395.0,compound,true
6365-natha,Hungarian,nátha,,1533.0,Slavic,true
6366-naturalista,Hungarian,naturalista,,1660.0,,true
6367-naturalizmus,Hungarian,naturalizmus,,1765.0,international word,true
6368-naturszelet,Hungarian,natúrszelet,,1909.0,compound,true
6369-nava,Hungarian,náva †,,1577.0,loan,true
6370-ne,Hungarian,ne¹ ×,,1527.0,,true
6371-nebancsvirag,Hungarian,nebáncsvirág,,1818.0,,true
6372-nebulo,Hungarian,nebuló ∆,,1847.0,Latin,true
6373-necc,Hungarian,necc ∆,,1786.0,German,true
6374-nedv,Hungarian,nedv,,1015.0,unknown,true
6375-nefelejcs,Hungarian,nefelejcs,,1790.0,German,true
6376-negativ,Hungarian,negatív,,1817.0,,true
6377-negedes,Hungarian,negédes,,1399.0,,true
6378-negelyes,Hungarian,negélyes ∆,,1575.0,,true
6379-neger,Hungarian,néger,,1780.0,German,true
6380-negligal,Hungarian,negligál,,1548.0,Latin,true
6381-negus,Hungarian,négus ∆,,1816.0,international word,true
6382-negy,Hungarian,négy,,1113.0,Proto-Finno-Ugric,true
6383-negykezlab,Hungarian,négykézláb,,1528.0,compound,true
6384-negyven,Hungarian,negyven,,1251.0,compound,true
6385-nehez,Hungarian,nehéz,,1344.0,unknown,true
6386-nejlon,Hungarian,nejlon,,1940.0,English,true
6387-neki,Hungarian,neki,,1416.0,lexicalized inflected word-form,true
6388-nekidural,Hungarian,nekidurál,,1706.0,compound,true
6389-nekiveselkedik,Hungarian,nekiveselkedik,,1838.0,compound,true
6390-nektar,Hungarian,nektár,,1771.0,Latin,true
6391-nelkul,Hungarian,nélkül,,1372.0,,true
6392-nelkulon,Hungarian,nélkülön †,,1416.0,compound,true
6393-nem,Hungarian,nem¹,,1416.0,unknown,true
6394-nem,Hungarian,nem²,,1138.0,,true
6395-nema,Hungarian,néma,,1220.0,Slavic,true
6396-nember,Hungarian,némber,,1416.0,compound,true
6397-nemere,Hungarian,nemere,,1781.0,lexicalized internal development,true
6398-nemes,Hungarian,nemes,,1230.0,derived word,true
6399-nemet,Hungarian,német,,1086.0,Slavic,true
6400-nemez,Hungarian,nemez,,1395.0,Iranian,true
6401-nemezis,Hungarian,nemezis,,1812.0,Latin,true
6402-nemto,Hungarian,nemtő,,1585.0,misreading,true
6403-nemulass,Hungarian,nemulass,,1853.0,internal,true
6404-nemz,Hungarian,nemz,,1416.0,derived word,true
6405-nemeztkozi,Hungarian,nemeztközi,,1854.0,,true
6406-neni,Hungarian,néni,,1395.0,internal,true
6407-neon,Hungarian,neon,,1900.0,international word,true
6408-nep,Hungarian,nép,,1177.0,uncertain,true
6409-nerc,Hungarian,nerc,,1334.0,,true
6410-neszel,Hungarian,neszel,,1548.0,,true
6411-netto,Hungarian,nettó,,1799.0,German,true
6412-nev,Hungarian,név,,1211.0,Proto-Uralic,true
6413-nevel,Hungarian,nevel,,1156.0,derived word,true
6414-nevet,Hungarian,nevet,,1372.0,,true
6415-nez,Hungarian,néz,,1372.0,Proto-Finno-Ugric,true
6416-nezve,Hungarian,nézve,,1561.0,,true
6417-ni,Hungarian,ni,,1548.0,internal,true
6418-nikkel,Hungarian,nikkel,,1815.0,international word,true
6419-nikotin,Hungarian,nikotin,,1855.0,international word,true
6420-nimbusz,Hungarian,nimbusz,,1807.0,Latin,true
6421-nimfa,Hungarian,nimfa,,1604.0,Latin,true
6422-nincs,Hungarian,nincs,,1372.0,compound,true
6423-nivo,Hungarian,nívó,,1808.0,German,true
6424-no,Hungarian,no,,1430.0,onomatopoetic,true
6425-nogat,Hungarian,nógat,,1476.0,,true
6426-noha,Hungarian,noha,,1518.0,compound,true
6427-nokedli,Hungarian,nokedli,,1874.0,,true
6428-nomad,Hungarian,nomád,,1801.0,international word,true
6429-norma,Hungarian,norma,,1708.0,,true
6430-normann,Hungarian,normann,,1559.0,Latin,true
6431-norveg,Hungarian,norvég,,1757.0,uncertain,true
6432-nos,Hungarian,nos,,1793.0,compound,true
6433-nosza,Hungarian,nosza ×,,1515.0,compound,true
6434-noszogat,Hungarian,noszogat,,1615.0,,true
6435-nota,Hungarian,nóta,,1519.0,Latin,true
6436-notafa,Hungarian,nótafa,,1891.0,compound,true
6437-notarius,Hungarian,nótárius ∆,,1372.0,Latin,true
6438-notesz,Hungarian,notesz,,1873.0,international word,true
6439-notin,Hungarian,nótin ×,,1648.0,Romanian,true
6440-notorius,Hungarian,notórius,,1585.0,Latin,true
6441-nova,Hungarian,nova,,1935.0,lexicalized internal development,true
6442-novella,Hungarian,novella,,1632.0,,true
6443-november,Hungarian,november,,1416.0,Latin,true
6444-no,Hungarian,nő¹,,1372.0,unknown,true
6445-no,Hungarian,nő²,,1288.0,Proto-Uralic,true
6446-nosteny,Hungarian,nőstény,,1416.0,derived word,true
6447-noszirom,Hungarian,nőszirom,,1790.0,compound,true
6448-noveny,Hungarian,növény,,1807.0,internal,true
6449-nover,Hungarian,nővér,,1602.0,compound,true
6450-nudli,Hungarian,nudli,,1894.0,loan,true
6451-nugat,Hungarian,nugát,,1883.0,German,true
6452-nuklearis,Hungarian,nukleáris,,1957.0,international word,true
6453-nulla,Hungarian,nulla,,1693.0,,true
6454-numerus,Hungarian,numerus ∆,,1577.0,,true
6455-nutria,Hungarian,nutria,,1879.0,,true
6456-nuansz,Hungarian,nüánsz ∆,,1802.0,German,true
6457-nunuke,Hungarian,nünüke,,1799.0,internal,true
6458-nyafog,Hungarian,nyafog,,1621.0,,true
6459-nyaggat,Hungarian,nyaggat,,1733.0,onomatopoetic,true
6460-nyaj,Hungarian,nyáj,,1138.0,unknown,true
6461-nyajas,Hungarian,nyájas,,1372.0,derived word,true
6462-nyak,Hungarian,nyak,,1304.0,Proto-Uralic,true
6463-nyak,Hungarian,nyák ∆,,1800.0,internal,true
6464-nyakas,Hungarian,nyakas,,1312.0,semantic change,true
6465-nyakatekert,Hungarian,nyakatekert,,1858.0,compound,true
6466-nyakleves,Hungarian,nyakleves,,1786.0,compound,true
6467-nyaklo,Hungarian,nyakló,,1560.0,internal,true
6468-nyakrafore,Hungarian,nyakra-főre,,1550.0,compound,true
6469-nyal,Hungarian,nyal,,1416.0,Proto-Uralic,true
6470-nyal,Hungarian,nyál,,1337.0,Proto-Uralic,true
6471-nyalab,Hungarian,nyaláb,,1315.0,uncertain,true
6472-nyalka,Hungarian,nyalka,,1565.0,derived word,true
6473-nyammog,Hungarian,nyámmog,,1645.0,onomatopoetic,true
6474-nyanya,Hungarian,nyanya ×,,1806.0,internal,true
6475-nyapic,Hungarian,nyápic,,1663.0,uncertain,true
6476-nyar,Hungarian,nyár¹,,1113.0,Proto-Uralic,true
6477-nyar,Hungarian,nyár²,,1398.0,uncertain,true
6478-nyarad,Hungarian,nyárad †,,1113.0,,true
6479-nyargal,Hungarian,nyargal,,1541.0,internal,true
6480-nyars,Hungarian,nyárs,,1395.0,unknown,true
6481-nyarspolgar,Hungarian,nyárspolgár,,1837.0,German,true
6482-nyavalya,Hungarian,nyavalya,,1211.0,Slavic,true
6483-nyavog,Hungarian,nyávog,,1742.0,onomatopoetic,true
6484-nyegle,Hungarian,nyegle,,1816.0,internal,true
6485-nyek,Hungarian,nyék ∆,,1113.0,Proto-Ugric,true
6486-nyekeg,Hungarian,nyekeg ×,,1493.0,,true
6487-nyel,Hungarian,nyel,,1372.0,Proto-Uralic,true
6488-nyel,Hungarian,nyél,,1380.0,Proto-Uralic,true
6489-nyelv,Hungarian,nyelv,,1367.0,Proto-Finno-Ugric,true
6490-nyelvjaras,Hungarian,nyelvjárás,,1786.0,compound,true
6491-nyer,Hungarian,nyer,,1211.0,Proto-Ugric,true
6492-nyereg,Hungarian,nyereg,,1227.0,Proto-Ugric,true
6493-nyerit,Hungarian,nyerít,,1510.0,onomatopoetic,true
6494-nyers,Hungarian,nyers,,1395.0,unknown,true
6495-nyervog,Hungarian,nyervog ×,,1853.0,,true
6496-nyes,Hungarian,nyes,,1395.0,Proto-Finno-Ugric,true
6497-nyest,Hungarian,nyest,,1212.0,uncertain,true
6498-nyi,Hungarian,nyí ×,,1518.0,,true
6499-nyihog,Hungarian,nyihog,,1755.0,derived word,true
6500-nyikhaj,Hungarian,nyikhaj ∆,,1908.0,Romani,true
6501-nyikorog,Hungarian,nyikorog,,1585.0,,true
6502-nyil,Hungarian,nyíl,,1221.0,Proto-Uralic,true
6503-nyilallik,Hungarian,nyilallik,,1533.0,,true
6504-nyilva,Hungarian,nyilva †,,1372.0,,true
6505-nyimnyam,Hungarian,nyimnyám,,1792.0,internal,true
6506-nyir,Hungarian,nyír¹,,1211.0,Proto-Uralic,true
6507-nyir,Hungarian,nyír²,,1055.0,Proto-Uralic,true
6508-nyir,Hungarian,nyír³ ∆,,1540.0,,true
6509-nyirbal,Hungarian,nyirbál ×,,1570.0,,true
6510-nyirettyu,Hungarian,nyirettyű ×,,1585.0,derived word,true
6511-nyirkos,Hungarian,nyirkos,,1452.0,,true
6512-nyirok,Hungarian,nyirok,,1784.0,internal,true
6513-nyiszal,Hungarian,nyiszál,,1784.0,,true
6514-nyiszol,Hungarian,nyiszol ×,,1801.0,,true
6515-nyisszan,Hungarian,nyisszan ×,,1883.0,onomatopoetic,true
6516-nyiszlett,Hungarian,nyiszlett,,1838.0,derived word,true
6517-nyit,Hungarian,nyit,,1358.0,,true
6518-nyivakol,Hungarian,nyivákol,,1763.0,,true
6519-nyolc,Hungarian,nyolc,,1405.0,Proto-Ugric,true
6520-nyolcvan,Hungarian,nyolcvan,,1416.0,compound,true
6521-nyom,Hungarian,nyom,,1138.0,,true
6522-nyomorek,Hungarian,nyomorék,,1138.0,,true
6523-nyomorgat,Hungarian,nyomorgat,,1416.0,,true
6524-nyomvad,Hungarian,nyomvad ∆,,1372.0,,true
6525-nyoszolya,Hungarian,nyoszolya ×,,1215.0,,true
6526-nyoszolyo,Hungarian,nyoszolyó ×,,1395.0,internal,true
6527-nyog,Hungarian,nyög,,1372.0,onomatopoetic,true
6528-nyoger,Hungarian,nyőgér †,,1285.0,Cuman,true
6529-nyoszog,Hungarian,nyöszög ×,,1708.0,,true
6530-nyugalom,Hungarian,nyugalom,,1293.0,,true
6531-nyugodalom,Hungarian,nyugodalom ∆,,1372.0,Proto-Finno-Ugric,true
6532-nyugat,Hungarian,nyugat,,1789.0,internal,true
6533-nyugszik,Hungarian,nyugszik,,1372.0,Proto-Finno-Ugric,true
6534-nyugtatvany,Hungarian,nyugtatvány ∆,,1815.0,,true
6535-nyugta,Hungarian,nyugta,,1845.0,,true
6536-nyujt,Hungarian,nyújt,,1372.0,,true
6537-nyul,Hungarian,nyúl¹,,1086.0,,true
6538-nyulgat,Hungarian,nyúlgát,,1862.0,compound,true
6539-nyulszaj,Hungarian,nyúlszáj,,1808.0,compound,true
6540-nyurga,Hungarian,nyurga,,1774.0,uncertain,true
6541-nyuszi,Hungarian,nyuszi,,1866.0,internal,true
6542-nyuszt,Hungarian,nyuszt,,1229.0,Proto-Uralic,true
6543-nyuvad,Hungarian,nyuvad ×,,1757.0,,true
6544-nyuz,Hungarian,nyúz,,1211.0,Proto-Finno-Ugric,true
6545-nyu,Hungarian,nyű¹,,1138.0,,true
6546-nyu,Hungarian,nyű²,,1067.0,Proto-Uralic,true
6547-nyug,Hungarian,nyűg,,1510.0,unknown,true
6548-nyust,Hungarian,nyüst,,1405.0,Bulgarian,true
6549-nyustol,Hungarian,nyüstöl,,1790.0,internal,true
6550-nyuszit,Hungarian,nyüszít,,1838.0,onomatopoetic,true
6551-nyuzsog,Hungarian,nyüzsög,,1634.0,onomatopoetic,true
6552-o,Hungarian,ő,,1517.0,Proto-Finno-Ugric,true
6553-oblit,Hungarian,öblít,,1560.0,,true
6554-obloget,Hungarian,öblöget,,1645.0,internal,true
6555-obol,Hungarian,öböl,,1508.0,,true
6556-ocs,Hungarian,öcs,,1067.0,Proto-Finno-Ugric,true
6557-odolo,Hungarian,ödölő ×,,1343.0,uncertain,true
6558-odong,Hungarian,ődöng,,1803.0,derived word,true
6559-ogyeleg,Hungarian,őgyeleg,,1626.0,derived word,true
6560-okle,Hungarian,ökle,,1530.0,,true
6561-oklel,Hungarian,öklel,,1395.0,,true
6562-oklik,Hungarian,öklik ×,,1636.0,,true
6563-oklodik,Hungarian,öklödik ×,,1616.0,,true
6564-okol,Hungarian,ököl,,1138.0,internal,true
6565-okor,Hungarian,ökör,,1181.0,Chuvash,true
6566-okornyal,Hungarian,ökörnyál,,1667.0,compound,true
6567-okorszem,Hungarian,ökörszem¹,,1525.0,German,true
6568-okorszem,Hungarian,ökörszem² ∆,,1577.0,Latin,true
6569-ol,Hungarian,öl¹,,1372.0,,true
6570-ol,Hungarian,öl²,,1226.0,,true
6571-olel,Hungarian,ölel,,1372.0,derived word,true
6572-olt,Hungarian,ölt,,1560.0,uncertain,true
6573-oltozik,Hungarian,öltözik,,1372.0,derived word,true
6574-olyv,Hungarian,ölyv,,1055.0,Chuvash,true
6575-on,Hungarian,ön¹,,1806.0,internal,true
6576-on,Hungarian,őn ×,,1138.0,,true
6577-onkent,Hungarian,önként,,1598.0,lexicalized inflected word-form,true
6578-onkeny,Hungarian,önkény,,1645.0,internal,true
6579-onnon,Hungarian,önnön ∆,,1372.0,,true
6580-onott,Hungarian,önött †,,,internal,true
6581-ont,Hungarian,önt,,1138.0,,true
6582-or,Hungarian,őr¹ ∆,,1211.0,,true
6583-or,Hungarian,őr²,,1121.0,,true
6584-ordog,Hungarian,ördög,,1075.0,unknown,true
6585-ordogszeker,Hungarian,ördögszekér,,1775.0,compound,true
6586-oreg,Hungarian,öreg,,1226.0,uncertain,true
6587-ormeny,Hungarian,örmény¹ †,,1211.0,derived word,true
6588-ormeny,Hungarian,örmény²,,1289.0,Turkic,true
6589-orok,Hungarian,örök,,1086.0,Turkic,true
6590-orom,Hungarian,öröm,,1138.0,,true
6591-ors,Hungarian,őrs,,1843.0,internal,true
6592-orul,Hungarian,őrül,,1598.0,,true
6593-orv,Hungarian,örv¹,,1211.0,,true
6594-orv,Hungarian,örv²,,1456.0,uncertain,true
6595-orveny,Hungarian,örvény,,1206.0,uncertain,true
6596-os,Hungarian,ős,,1138.0,Proto-Uralic,true
6597-ostor,Hungarian,östör ×,,1240.0,Romanian,true
6598-osveny,Hungarian,ösvény,,1222.0,unknown,true
6599-osz,Hungarian,ősz¹,,1138.0,unknown,true
6600-osz,Hungarian,ősz²,,1211.0,,true
6601-oszinte,Hungarian,őszinte,,1561.0,internal,true
6602-ossze,Hungarian,össze,,1372.0,lexicalized inflected word-form,true
6603-osszevissza,Hungarian,összevissza,,1601.0,compound,true
6604-osztoke,Hungarian,ösztöke ×,,1275.0,,true
6605-oszton,Hungarian,ösztön,,1405.0,Slavic,true
6606-osztondij,Hungarian,ösztöndíj,,1833.0,compound,true
6607-osztoru,Hungarian,ösztörű ×,,1177.0,,true
6608-osztover,Hungarian,ösztövér,,1177.0,unknown,true
6609-oszver,Hungarian,öszvér,,1395.0,unknown,true
6610-ot,Hungarian,öt,,1067.0,Proto-Finno-Ugric,true
6611-otlik,Hungarian,ötlik,,1372.0,derived word,true
6612-otolhatol,Hungarian,ötöl-hatol,,1787.0,internal,true
6613-otven,Hungarian,ötven,,1138.0,compound,true
6614-otvos,Hungarian,ötvös,,1333.0,,true
6615-ov,Hungarian,öv,,1211.0,Proto-Uralic,true
6616-ove,Hungarian,övé,,1372.0,lexicalized inflected word-form,true
6617-oz,Hungarian,őz,,1138.0,,true
6618-ozon,Hungarian,özön,,1138.0,uncertain,true
6619-ozvegy,Hungarian,özvegy,,1302.0,unknown,true
6620-o,Hungarian,ó¹,,1055.0,,true
6621-o,Hungarian,ó²,,1372.0,,true
6622-oazis,Hungarian,oázis,,1835.0,international word,true
